time,subperiod_index,weight
137,1,1.0027472527472527
138,1,1.0027472527472527
139,1,1.0027472527472527
140,1,1.0027472527472527
141,1,1.0027472527472527
142,1,1.0027472527472527
143,1,1.0027472527472527
144,1,1.0027472527472527
145,1,1.0027472527472527
146,1,1.0027472527472527
147,1,1.0027472527472527
148,1,1.0027472527472527
149,1,1.0027472527472527
150,1,1.0027472527472527
151,1,1.0027472527472527
152,1,1.0027472527472527
153,1,1.0027472527472527
154,1,1.0027472527472527
155,1,1.0027472527472527
156,1,1.0027472527472527
157,1,1.0027472527472527
158,1,1.0027472527472527
159,1,1.0027472527472527
160,1,1.0027472527472527
161,1,1.0027472527472527
162,1,1.0027472527472527
163,1,1.0027472527472527
164,1,1.0027472527472527
165,1,1.0027472527472527
166,1,1.0027472527472527
167,1,1.0027472527472527
168,1,1.0027472527472527
169,2,1.0027472527472527
170,2,1.0027472527472527
171,2,1.0027472527472527
172,2,1.0027472527472527
173,2,1.0027472527472527
174,2,1.0027472527472527
175,2,1.0027472527472527
176,2,1.0027472527472527
177,2,1.0027472527472527
178,2,1.0027472527472527
179,2,1.0027472527472527
180,2,1.0027472527472527
181,2,1.0027472527472527
182,2,1.0027472527472527
183,2,1.0027472527472527
184,2,1.0027472527472527
185,2,1.0027472527472527
186,2,1.0027472527472527
187,2,1.0027472527472527
188,2,1.0027472527472527
189,2,1.0027472527472527
190,2,1.0027472527472527
191,2,1.0027472527472527
192,2,1.0027472527472527
193,2,1.0027472527472527
194,2,1.0027472527472527
195,2,1.0027472527472527
196,2,1.0027472527472527
197,2,1.0027472527472527
198,2,1.0027472527472527
199,2,1.0027472527472527
200,2,1.0027472527472527
201,2,1.0027472527472527
202,2,1.0027472527472527
203,2,1.0027472527472527
204,2,1.0027472527472527
205,2,1.0027472527472527
206,2,1.0027472527472527
207,2,1.0027472527472527
208,2,1.0027472527472527
209,2,1.0027472527472527
210,2,1.0027472527472527
211,2,1.0027472527472527
212,2,1.0027472527472527
213,2,1.0027472527472527
214,2,1.0027472527472527
215,2,1.0027472527472527
216,2,1.0027472527472527
217,2,1.0027472527472527
218,2,1.0027472527472527
219,2,1.0027472527472527
220,2,1.0027472527472527
221,2,1.0027472527472527
222,2,1.0027472527472527
223,2,1.0027472527472527
224,2,1.0027472527472527
225,2,1.0027472527472527
226,2,1.0027472527472527
227,2,1.0027472527472527
228,2,1.0027472527472527
229,2,1.0027472527472527
230,2,1.0027472527472527
231,2,1.0027472527472527
232,2,1.0027472527472527
233,2,1.0027472527472527
234,2,1.0027472527472527
235,2,1.0027472527472527
236,2,1.0027472527472527
237,2,1.0027472527472527
238,2,1.0027472527472527
239,2,1.0027472527472527
240,2,1.0027472527472527
241,2,1.0027472527472527
242,2,1.0027472527472527
243,2,1.0027472527472527
244,2,1.0027472527472527
245,2,1.0027472527472527
246,2,1.0027472527472527
247,2,1.0027472527472527
248,2,1.0027472527472527
249,2,1.0027472527472527
250,2,1.0027472527472527
251,2,1.0027472527472527
252,2,1.0027472527472527
253,2,1.0027472527472527
254,2,1.0027472527472527
255,2,1.0027472527472527
256,2,1.0027472527472527
257,2,1.0027472527472527
258,2,1.0027472527472527
259,2,1.0027472527472527
260,2,1.0027472527472527
261,2,1.0027472527472527
262,2,1.0027472527472527
263,2,1.0027472527472527
264,2,1.0027472527472527
265,2,1.0027472527472527
266,2,1.0027472527472527
267,2,1.0027472527472527
268,2,1.0027472527472527
269,2,1.0027472527472527
270,2,1.0027472527472527
271,2,1.0027472527472527
272,2,1.0027472527472527
273,2,1.0027472527472527
274,2,1.0027472527472527
275,2,1.0027472527472527
276,2,1.0027472527472527
277,2,1.0027472527472527
278,2,1.0027472527472527
279,2,1.0027472527472527
280,2,1.0027472527472527
281,2,1.0027472527472527
282,2,1.0027472527472527
283,2,1.0027472527472527
284,2,1.0027472527472527
285,2,1.0027472527472527
286,2,1.0027472527472527
287,2,1.0027472527472527
288,2,1.0027472527472527
289,2,1.0027472527472527
290,2,1.0027472527472527
291,2,1.0027472527472527
292,2,1.0027472527472527
293,2,1.0027472527472527
294,2,1.0027472527472527
295,2,1.0027472527472527
296,2,1.0027472527472527
297,2,1.0027472527472527
298,2,1.0027472527472527
299,2,1.0027472527472527
300,2,1.0027472527472527
301,2,1.0027472527472527
302,2,1.0027472527472527
303,2,1.0027472527472527
304,2,1.0027472527472527
305,2,1.0027472527472527
306,2,1.0027472527472527
307,2,1.0027472527472527
308,2,1.0027472527472527
309,2,1.0027472527472527
310,2,1.0027472527472527
311,2,1.0027472527472527
312,2,1.0027472527472527
313,2,1.0027472527472527
314,2,1.0027472527472527
315,2,1.0027472527472527
316,2,1.0027472527472527
317,2,1.0027472527472527
318,2,1.0027472527472527
319,2,1.0027472527472527
320,2,1.0027472527472527
321,2,1.0027472527472527
322,2,1.0027472527472527
323,2,1.0027472527472527
324,2,1.0027472527472527
325,2,1.0027472527472527
326,2,1.0027472527472527
327,2,1.0027472527472527
328,2,1.0027472527472527
329,2,1.0027472527472527
330,2,1.0027472527472527
331,2,1.0027472527472527
332,2,1.0027472527472527
333,2,1.0027472527472527
334,2,1.0027472527472527
335,2,1.0027472527472527
336,2,1.0027472527472527
337,3,1.0027472527472527
338,3,1.0027472527472527
339,3,1.0027472527472527
340,3,1.0027472527472527
341,3,1.0027472527472527
342,3,1.0027472527472527
343,3,1.0027472527472527
344,3,1.0027472527472527
345,3,1.0027472527472527
346,3,1.0027472527472527
347,3,1.0027472527472527
348,3,1.0027472527472527
349,3,1.0027472527472527
350,3,1.0027472527472527
351,3,1.0027472527472527
352,3,1.0027472527472527
353,3,1.0027472527472527
354,3,1.0027472527472527
355,3,1.0027472527472527
356,3,1.0027472527472527
357,3,1.0027472527472527
358,3,1.0027472527472527
359,3,1.0027472527472527
360,3,1.0027472527472527
361,3,1.0027472527472527
362,3,1.0027472527472527
363,3,1.0027472527472527
364,3,1.0027472527472527
365,3,1.0027472527472527
366,3,1.0027472527472527
367,3,1.0027472527472527
368,3,1.0027472527472527
369,3,1.0027472527472527
370,3,1.0027472527472527
371,3,1.0027472527472527
372,3,1.0027472527472527
373,3,1.0027472527472527
374,3,1.0027472527472527
375,3,1.0027472527472527
376,3,1.0027472527472527
377,3,1.0027472527472527
378,3,1.0027472527472527
379,3,1.0027472527472527
380,3,1.0027472527472527
381,3,1.0027472527472527
382,3,1.0027472527472527
383,3,1.0027472527472527
384,3,1.0027472527472527
385,3,1.0027472527472527
386,3,1.0027472527472527
387,3,1.0027472527472527
388,3,1.0027472527472527
389,3,1.0027472527472527
390,3,1.0027472527472527
391,3,1.0027472527472527
392,3,1.0027472527472527
393,3,1.0027472527472527
394,3,1.0027472527472527
395,3,1.0027472527472527
396,3,1.0027472527472527
397,3,1.0027472527472527
398,3,1.0027472527472527
399,3,1.0027472527472527
400,3,1.0027472527472527
401,3,1.0027472527472527
402,3,1.0027472527472527
403,3,1.0027472527472527
404,3,1.0027472527472527
405,3,1.0027472527472527
406,3,1.0027472527472527
407,3,1.0027472527472527
408,3,1.0027472527472527
409,3,1.0027472527472527
410,3,1.0027472527472527
411,3,1.0027472527472527
412,3,1.0027472527472527
413,3,1.0027472527472527
414,3,1.0027472527472527
415,3,1.0027472527472527
416,3,1.0027472527472527
417,3,1.0027472527472527
418,3,1.0027472527472527
419,3,1.0027472527472527
420,3,1.0027472527472527
421,3,1.0027472527472527
422,3,1.0027472527472527
423,3,1.0027472527472527
424,3,1.0027472527472527
425,3,1.0027472527472527
426,3,1.0027472527472527
427,3,1.0027472527472527
428,3,1.0027472527472527
429,3,1.0027472527472527
430,3,1.0027472527472527
431,3,1.0027472527472527
432,3,1.0027472527472527
433,3,1.0027472527472527
434,3,1.0027472527472527
435,3,1.0027472527472527
436,3,1.0027472527472527
437,3,1.0027472527472527
438,3,1.0027472527472527
439,3,1.0027472527472527
440,3,1.0027472527472527
441,3,1.0027472527472527
442,3,1.0027472527472527
443,3,1.0027472527472527
444,3,1.0027472527472527
445,3,1.0027472527472527
446,3,1.0027472527472527
447,3,1.0027472527472527
448,3,1.0027472527472527
449,3,1.0027472527472527
450,3,1.0027472527472527
451,3,1.0027472527472527
452,3,1.0027472527472527
453,3,1.0027472527472527
454,3,1.0027472527472527
455,3,1.0027472527472527
456,3,1.0027472527472527
457,3,1.0027472527472527
458,3,1.0027472527472527
459,3,1.0027472527472527
460,3,1.0027472527472527
461,3,1.0027472527472527
462,3,1.0027472527472527
463,3,1.0027472527472527
464,3,1.0027472527472527
465,3,1.0027472527472527
466,3,1.0027472527472527
467,3,1.0027472527472527
468,3,1.0027472527472527
469,3,1.0027472527472527
470,3,1.0027472527472527
471,3,1.0027472527472527
472,3,1.0027472527472527
473,3,1.0027472527472527
474,3,1.0027472527472527
475,3,1.0027472527472527
476,3,1.0027472527472527
477,3,1.0027472527472527
478,3,1.0027472527472527
479,3,1.0027472527472527
480,3,1.0027472527472527
481,3,1.0027472527472527
482,3,1.0027472527472527
483,3,1.0027472527472527
484,3,1.0027472527472527
485,3,1.0027472527472527
486,3,1.0027472527472527
487,3,1.0027472527472527
488,3,1.0027472527472527
489,3,1.0027472527472527
490,3,1.0027472527472527
491,3,1.0027472527472527
492,3,1.0027472527472527
493,3,1.0027472527472527
494,3,1.0027472527472527
495,3,1.0027472527472527
496,3,1.0027472527472527
497,3,1.0027472527472527
498,3,1.0027472527472527
499,3,1.0027472527472527
500,3,1.0027472527472527
501,3,1.0027472527472527
502,3,1.0027472527472527
503,3,1.0027472527472527
504,3,1.0027472527472527
505,4,1.0027472527472527
506,4,1.0027472527472527
507,4,1.0027472527472527
508,4,1.0027472527472527
509,4,1.0027472527472527
510,4,1.0027472527472527
511,4,1.0027472527472527
512,4,1.0027472527472527
513,4,1.0027472527472527
514,4,1.0027472527472527
515,4,1.0027472527472527
516,4,1.0027472527472527
517,4,1.0027472527472527
518,4,1.0027472527472527
519,4,1.0027472527472527
520,4,1.0027472527472527
521,4,1.0027472527472527
522,4,1.0027472527472527
523,4,1.0027472527472527
524,4,1.0027472527472527
525,4,1.0027472527472527
526,4,1.0027472527472527
527,4,1.0027472527472527
528,4,1.0027472527472527
529,4,1.0027472527472527
530,4,1.0027472527472527
531,4,1.0027472527472527
532,4,1.0027472527472527
533,4,1.0027472527472527
534,4,1.0027472527472527
535,4,1.0027472527472527
536,4,1.0027472527472527
537,4,1.0027472527472527
538,4,1.0027472527472527
539,4,1.0027472527472527
540,4,1.0027472527472527
541,4,1.0027472527472527
542,4,1.0027472527472527
543,4,1.0027472527472527
544,4,1.0027472527472527
545,4,1.0027472527472527
546,4,1.0027472527472527
547,4,1.0027472527472527
548,4,1.0027472527472527
549,4,1.0027472527472527
550,4,1.0027472527472527
551,4,1.0027472527472527
552,4,1.0027472527472527
553,4,1.0027472527472527
554,4,1.0027472527472527
555,4,1.0027472527472527
556,4,1.0027472527472527
557,4,1.0027472527472527
558,4,1.0027472527472527
559,4,1.0027472527472527
560,4,1.0027472527472527
561,4,1.0027472527472527
562,4,1.0027472527472527
563,4,1.0027472527472527
564,4,1.0027472527472527
565,4,1.0027472527472527
566,4,1.0027472527472527
567,4,1.0027472527472527
568,4,1.0027472527472527
569,4,1.0027472527472527
570,4,1.0027472527472527
571,4,1.0027472527472527
572,4,1.0027472527472527
573,4,1.0027472527472527
574,4,1.0027472527472527
575,4,1.0027472527472527
576,4,1.0027472527472527
577,4,1.0027472527472527
578,4,1.0027472527472527
579,4,1.0027472527472527
580,4,1.0027472527472527
581,4,1.0027472527472527
582,4,1.0027472527472527
583,4,1.0027472527472527
584,4,1.0027472527472527
585,4,1.0027472527472527
586,4,1.0027472527472527
587,4,1.0027472527472527
588,4,1.0027472527472527
589,4,1.0027472527472527
590,4,1.0027472527472527
591,4,1.0027472527472527
592,4,1.0027472527472527
593,4,1.0027472527472527
594,4,1.0027472527472527
595,4,1.0027472527472527
596,4,1.0027472527472527
597,4,1.0027472527472527
598,4,1.0027472527472527
599,4,1.0027472527472527
600,4,1.0027472527472527
601,4,1.0027472527472527
602,4,1.0027472527472527
603,4,1.0027472527472527
604,4,1.0027472527472527
605,4,1.0027472527472527
606,4,1.0027472527472527
607,4,1.0027472527472527
608,4,1.0027472527472527
609,4,1.0027472527472527
610,4,1.0027472527472527
611,4,1.0027472527472527
612,4,1.0027472527472527
613,4,1.0027472527472527
614,4,1.0027472527472527
615,4,1.0027472527472527
616,4,1.0027472527472527
617,4,1.0027472527472527
618,4,1.0027472527472527
619,4,1.0027472527472527
620,4,1.0027472527472527
621,4,1.0027472527472527
622,4,1.0027472527472527
623,4,1.0027472527472527
624,4,1.0027472527472527
625,4,1.0027472527472527
626,4,1.0027472527472527
627,4,1.0027472527472527
628,4,1.0027472527472527
629,4,1.0027472527472527
630,4,1.0027472527472527
631,4,1.0027472527472527
632,4,1.0027472527472527
633,4,1.0027472527472527
634,4,1.0027472527472527
635,4,1.0027472527472527
636,4,1.0027472527472527
637,4,1.0027472527472527
638,4,1.0027472527472527
639,4,1.0027472527472527
640,4,1.0027472527472527
641,4,1.0027472527472527
642,4,1.0027472527472527
643,4,1.0027472527472527
644,4,1.0027472527472527
645,4,1.0027472527472527
646,4,1.0027472527472527
647,4,1.0027472527472527
648,4,1.0027472527472527
649,4,1.0027472527472527
650,4,1.0027472527472527
651,4,1.0027472527472527
652,4,1.0027472527472527
653,4,1.0027472527472527
654,4,1.0027472527472527
655,4,1.0027472527472527
656,4,1.0027472527472527
657,4,1.0027472527472527
658,4,1.0027472527472527
659,4,1.0027472527472527
660,4,1.0027472527472527
661,4,1.0027472527472527
662,4,1.0027472527472527
663,4,1.0027472527472527
664,4,1.0027472527472527
665,4,1.0027472527472527
666,4,1.0027472527472527
667,4,1.0027472527472527
668,4,1.0027472527472527
669,4,1.0027472527472527
670,4,1.0027472527472527
671,4,1.0027472527472527
672,4,1.0027472527472527
673,5,1.0027472527472527
674,5,1.0027472527472527
675,5,1.0027472527472527
676,5,1.0027472527472527
677,5,1.0027472527472527
678,5,1.0027472527472527
679,5,1.0027472527472527
680,5,1.0027472527472527
681,5,1.0027472527472527
682,5,1.0027472527472527
683,5,1.0027472527472527
684,5,1.0027472527472527
685,5,1.0027472527472527
686,5,1.0027472527472527
687,5,1.0027472527472527
688,5,1.0027472527472527
689,5,1.0027472527472527
690,5,1.0027472527472527
691,5,1.0027472527472527
692,5,1.0027472527472527
693,5,1.0027472527472527
694,5,1.0027472527472527
695,5,1.0027472527472527
696,5,1.0027472527472527
697,5,1.0027472527472527
698,5,1.0027472527472527
699,5,1.0027472527472527
700,5,1.0027472527472527
701,5,1.0027472527472527
702,5,1.0027472527472527
703,5,1.0027472527472527
704,5,1.0027472527472527
705,5,1.0027472527472527
706,5,1.0027472527472527
707,5,1.0027472527472527
708,5,1.0027472527472527
709,5,1.0027472527472527
710,5,1.0027472527472527
711,5,1.0027472527472527
712,5,1.0027472527472527
713,5,1.0027472527472527
714,5,1.0027472527472527
715,5,1.0027472527472527
716,5,1.0027472527472527
717,5,1.0027472527472527
718,5,1.0027472527472527
719,5,1.0027472527472527
720,5,1.0027472527472527
721,5,1.0027472527472527
722,5,1.0027472527472527
723,5,1.0027472527472527
724,5,1.0027472527472527
725,5,1.0027472527472527
726,5,1.0027472527472527
727,5,1.0027472527472527
728,5,1.0027472527472527
729,5,1.0027472527472527
730,5,1.0027472527472527
731,5,1.0027472527472527
732,5,1.0027472527472527
733,5,1.0027472527472527
734,5,1.0027472527472527
735,5,1.0027472527472527
736,5,1.0027472527472527
737,5,1.0027472527472527
738,5,1.0027472527472527
739,5,1.0027472527472527
740,5,1.0027472527472527
741,5,1.0027472527472527
742,5,1.0027472527472527
743,5,1.0027472527472527
744,5,1.0027472527472527
745,5,1.0027472527472527
746,5,1.0027472527472527
747,5,1.0027472527472527
748,5,1.0027472527472527
749,5,1.0027472527472527
750,5,1.0027472527472527
751,5,1.0027472527472527
752,5,1.0027472527472527
753,5,1.0027472527472527
754,5,1.0027472527472527
755,5,1.0027472527472527
756,5,1.0027472527472527
757,5,1.0027472527472527
758,5,1.0027472527472527
759,5,1.0027472527472527
760,5,1.0027472527472527
761,5,1.0027472527472527
762,5,1.0027472527472527
763,5,1.0027472527472527
764,5,1.0027472527472527
765,5,1.0027472527472527
766,5,1.0027472527472527
767,5,1.0027472527472527
768,5,1.0027472527472527
769,5,1.0027472527472527
770,5,1.0027472527472527
771,5,1.0027472527472527
772,5,1.0027472527472527
773,5,1.0027472527472527
774,5,1.0027472527472527
775,5,1.0027472527472527
776,5,1.0027472527472527
777,5,1.0027472527472527
778,5,1.0027472527472527
779,5,1.0027472527472527
780,5,1.0027472527472527
781,5,1.0027472527472527
782,5,1.0027472527472527
783,5,1.0027472527472527
784,5,1.0027472527472527
785,5,1.0027472527472527
786,5,1.0027472527472527
787,5,1.0027472527472527
788,5,1.0027472527472527
789,5,1.0027472527472527
790,5,1.0027472527472527
791,5,1.0027472527472527
792,5,1.0027472527472527
793,5,1.0027472527472527
794,5,1.0027472527472527
795,5,1.0027472527472527
796,5,1.0027472527472527
797,5,1.0027472527472527
798,5,1.0027472527472527
799,5,1.0027472527472527
800,5,1.0027472527472527
801,5,1.0027472527472527
802,5,1.0027472527472527
803,5,1.0027472527472527
804,5,1.0027472527472527
805,5,1.0027472527472527
806,5,1.0027472527472527
807,5,1.0027472527472527
808,5,1.0027472527472527
809,5,1.0027472527472527
810,5,1.0027472527472527
811,5,1.0027472527472527
812,5,1.0027472527472527
813,5,1.0027472527472527
814,5,1.0027472527472527
815,5,1.0027472527472527
816,5,1.0027472527472527
817,5,1.0027472527472527
818,5,1.0027472527472527
819,5,1.0027472527472527
820,5,1.0027472527472527
821,5,1.0027472527472527
822,5,1.0027472527472527
823,5,1.0027472527472527
824,5,1.0027472527472527
825,5,1.0027472527472527
826,5,1.0027472527472527
827,5,1.0027472527472527
828,5,1.0027472527472527
829,5,1.0027472527472527
830,5,1.0027472527472527
831,5,1.0027472527472527
832,5,1.0027472527472527
833,5,1.0027472527472527
834,5,1.0027472527472527
835,5,1.0027472527472527
836,5,1.0027472527472527
837,5,1.0027472527472527
838,5,1.0027472527472527
839,5,1.0027472527472527
840,5,1.0027472527472527
841,6,1.0027472527472527
842,6,1.0027472527472527
843,6,1.0027472527472527
844,6,1.0027472527472527
845,6,1.0027472527472527
846,6,1.0027472527472527
847,6,1.0027472527472527
848,6,1.0027472527472527
849,6,1.0027472527472527
850,6,1.0027472527472527
851,6,1.0027472527472527
852,6,1.0027472527472527
853,6,1.0027472527472527
854,6,1.0027472527472527
855,6,1.0027472527472527
856,6,1.0027472527472527
857,6,1.0027472527472527
858,6,1.0027472527472527
859,6,1.0027472527472527
860,6,1.0027472527472527
861,6,1.0027472527472527
862,6,1.0027472527472527
863,6,1.0027472527472527
864,6,1.0027472527472527
865,6,1.0027472527472527
866,6,1.0027472527472527
867,6,1.0027472527472527
868,6,1.0027472527472527
869,6,1.0027472527472527
870,6,1.0027472527472527
871,6,1.0027472527472527
872,6,1.0027472527472527
873,6,1.0027472527472527
874,6,1.0027472527472527
875,6,1.0027472527472527
876,6,1.0027472527472527
877,6,1.0027472527472527
878,6,1.0027472527472527
879,6,1.0027472527472527
880,6,1.0027472527472527
881,6,1.0027472527472527
882,6,1.0027472527472527
883,6,1.0027472527472527
884,6,1.0027472527472527
885,6,1.0027472527472527
886,6,1.0027472527472527
887,6,1.0027472527472527
888,6,1.0027472527472527
889,6,1.0027472527472527
890,6,1.0027472527472527
891,6,1.0027472527472527
892,6,1.0027472527472527
893,6,1.0027472527472527
894,6,1.0027472527472527
895,6,1.0027472527472527
896,6,1.0027472527472527
897,6,1.0027472527472527
898,6,1.0027472527472527
899,6,1.0027472527472527
900,6,1.0027472527472527
901,6,1.0027472527472527
902,6,1.0027472527472527
903,6,1.0027472527472527
904,6,1.0027472527472527
905,6,1.0027472527472527
906,6,1.0027472527472527
907,6,1.0027472527472527
908,6,1.0027472527472527
909,6,1.0027472527472527
910,6,1.0027472527472527
911,6,1.0027472527472527
912,6,1.0027472527472527
913,6,1.0027472527472527
914,6,1.0027472527472527
915,6,1.0027472527472527
916,6,1.0027472527472527
917,6,1.0027472527472527
918,6,1.0027472527472527
919,6,1.0027472527472527
920,6,1.0027472527472527
921,6,1.0027472527472527
922,6,1.0027472527472527
923,6,1.0027472527472527
924,6,1.0027472527472527
925,6,1.0027472527472527
926,6,1.0027472527472527
927,6,1.0027472527472527
928,6,1.0027472527472527
929,6,1.0027472527472527
930,6,1.0027472527472527
931,6,1.0027472527472527
932,6,1.0027472527472527
933,6,1.0027472527472527
934,6,1.0027472527472527
935,6,1.0027472527472527
936,6,1.0027472527472527
937,6,1.0027472527472527
938,6,1.0027472527472527
939,6,1.0027472527472527
940,6,1.0027472527472527
941,6,1.0027472527472527
942,6,1.0027472527472527
943,6,1.0027472527472527
944,6,1.0027472527472527
945,6,1.0027472527472527
946,6,1.0027472527472527
947,6,1.0027472527472527
948,6,1.0027472527472527
949,6,1.0027472527472527
950,6,1.0027472527472527
951,6,1.0027472527472527
952,6,1.0027472527472527
953,6,1.0027472527472527
954,6,1.0027472527472527
955,6,1.0027472527472527
956,6,1.0027472527472527
957,6,1.0027472527472527
958,6,1.0027472527472527
959,6,1.0027472527472527
960,6,1.0027472527472527
961,6,1.0027472527472527
962,6,1.0027472527472527
963,6,1.0027472527472527
964,6,1.0027472527472527
965,6,1.0027472527472527
966,6,1.0027472527472527
967,6,1.0027472527472527
968,6,1.0027472527472527
969,6,1.0027472527472527
970,6,1.0027472527472527
971,6,1.0027472527472527
972,6,1.0027472527472527
973,6,1.0027472527472527
974,6,1.0027472527472527
975,6,1.0027472527472527
976,6,1.0027472527472527
977,6,1.0027472527472527
978,6,1.0027472527472527
979,6,1.0027472527472527
980,6,1.0027472527472527
981,6,1.0027472527472527
982,6,1.0027472527472527
983,6,1.0027472527472527
984,6,1.0027472527472527
985,6,1.0027472527472527
986,6,1.0027472527472527
987,6,1.0027472527472527
988,6,1.0027472527472527
989,6,1.0027472527472527
990,6,1.0027472527472527
991,6,1.0027472527472527
992,6,1.0027472527472527
993,6,1.0027472527472527
994,6,1.0027472527472527
995,6,1.0027472527472527
996,6,1.0027472527472527
997,6,1.0027472527472527
998,6,1.0027472527472527
999,6,1.0027472527472527
1000,6,1.0027472527472527
1001,6,1.0027472527472527
1002,6,1.0027472527472527
1003,6,1.0027472527472527
1004,6,1.0027472527472527
1005,6,1.0027472527472527
1006,6,1.0027472527472527
1007,6,1.0027472527472527
1008,6,1.0027472527472527
1009,7,1.0027472527472527
1010,7,1.0027472527472527
1011,7,1.0027472527472527
1012,7,1.0027472527472527
1013,7,1.0027472527472527
1014,7,1.0027472527472527
1015,7,1.0027472527472527
1016,7,1.0027472527472527
1017,7,1.0027472527472527
1018,7,1.0027472527472527
1019,7,1.0027472527472527
1020,7,1.0027472527472527
1021,7,1.0027472527472527
1022,7,1.0027472527472527
1023,7,1.0027472527472527
1024,7,1.0027472527472527
1025,7,1.0027472527472527
1026,7,1.0027472527472527
1027,7,1.0027472527472527
1028,7,1.0027472527472527
1029,7,1.0027472527472527
1030,7,1.0027472527472527
1031,7,1.0027472527472527
1032,7,1.0027472527472527
1033,7,1.0027472527472527
1034,7,1.0027472527472527
1035,7,1.0027472527472527
1036,7,1.0027472527472527
1037,7,1.0027472527472527
1038,7,1.0027472527472527
1039,7,1.0027472527472527
1040,7,1.0027472527472527
1041,7,1.0027472527472527
1042,7,1.0027472527472527
1043,7,1.0027472527472527
1044,7,1.0027472527472527
1045,7,1.0027472527472527
1046,7,1.0027472527472527
1047,7,1.0027472527472527
1048,7,1.0027472527472527
1049,7,1.0027472527472527
1050,7,1.0027472527472527
1051,7,1.0027472527472527
1052,7,1.0027472527472527
1053,7,1.0027472527472527
1054,7,1.0027472527472527
1055,7,1.0027472527472527
1056,7,1.0027472527472527
1057,7,1.0027472527472527
1058,7,1.0027472527472527
1059,7,1.0027472527472527
1060,7,1.0027472527472527
1061,7,1.0027472527472527
1062,7,1.0027472527472527
1063,7,1.0027472527472527
1064,7,1.0027472527472527
1065,7,1.0027472527472527
1066,7,1.0027472527472527
1067,7,1.0027472527472527
1068,7,1.0027472527472527
1069,7,1.0027472527472527
